,author_name,book_name,book_link,book_category
917,احسان عبدالقدوس,كانت صعبة ومغرورة ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D983D8A7D986D8AAD8B5D8B9D8A8D8A9D988D985D8BAD8B1D988D8B1D8A9.pdf,   روايات عربية
918,احسان عبدالقدوس,يا أبنتى لا تحيرينى معك ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D98AD8A7D8A3D8A8D986D8AAD989D984D8A7D8AAD8ADD98AD8B1D98AD986D989D985D8B9D983.pdf,   روايات عربية
919,احسان عبدالقدوس,السعادة ليس لها تاريخ ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D8A7D984D8B3D8B9D8A7D8AFD8A9D984D98AD8B3D984D987D8A7D8AAD8A7D8B1D98AD8AE.pdf,   روايات عربية
920,احسان عبدالقدوس,الحب في رحاب الله ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D8A7D984D8ADD8A8D981D98AD8B1D8ADD8A7D8A8D8A7D984D984D987.pdf,   روايات عربية
921,احسان عبدالقدوس,النظارة السوداء ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D8A7D984D986D8B8D8A7D8B1D8A9D8A7D984D8B3D988D8AFD8A7D8A1.pdf,   روايات عربية
922,احسان عبدالقدوس,وعاشت بين أصابعه ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D988D8B9D8A7D8B4D8AAD8A8D98AD986D8A3D8B5D8A7D8A8D8B9D987.pdf,   روايات عربية
923,احسان عبدالقدوس,حتى لا يطير الدخان ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D8ADD8AAD989D984D8A7D98AD8B7D98AD8B1D8A7D984D8AFD8AED8A7D986.pdf,   روايات عربية
924,احسان عبدالقدوس,العذراء و الشعر الأبيض ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D8A7D984D8B9D8B0D8B1D8A7D8A1D988D8A7D984D8B4D8B9D8B1D8A7D984D8A7D8A8D98AD8B6.pdf,   روايات عربية
925,احسان عبدالقدوس,آسف لم أعد أستطيع ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D8A2D8B3D981D984D985D8A3D8B9D8AFD8A3D8B3D8AAD8B7D98AD8B92.pdf,   روايات عربية
926,احسان عبدالقدوس,ثقوب في الثوب الأسود ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D8ABD982D988D8A8D981D98AD8A7D984D8ABD988D8A8D8A7D984D8A3D8B3D988D8AF.pdf,   روايات عربية
927,احسان عبدالقدوس,قلبي ليس في جيبي ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D982D984D8A8D989D984D98AD8B3D981D989D8ACD98AD8A8D989.pdf,   روايات عربية
928,احسان عبدالقدوس,الوسادة الخالية ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D8A7D984D988D8B3D8A7D8AFD987D8A7D984D8AED8A7D984D98AD987.pdf,   روايات عربية
929,احسان عبدالقدوس,البنات و الصيف ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D8A7D984D8A8D986D8A7D8AAD988D8A7D984D8B5D98AD981.pdf,   روايات عربية
930,احسان عبدالقدوس,لن أعيش في جلباب ابي ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D984D986D8A3D8B9D98AD8B4D981D989D8ACD984D8A8D8A7D8A8D8A3D8A8D989.pdf,   روايات عربية
931,احسان عبدالقدوس,بئر الحرمان ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D8A8D8A6D8B1D8A7D984D8ADD8B1D985D8A7D986.pdf,   روايات عربية
932,احسان عبدالقدوس,منتهي الحب ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D985D986D8AAD987D989D8A7D984D8ADD8A8.pdf,   روايات عربية
933,احسان عبدالقدوس,انا حرة لإحسان عبد القدوس ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D985D983D8AAD8A8D8A9D986D988D8B1D8A3D986D8A7D8ADD8B1D8A9D8A5D8ADD8B3D8A7D986D8B9D8A8D8AFD8A7D984D982D8AFD988D8B32.pdf,   روايات عربية
934,احسان عبدالقدوس,لا أستطيع أن افكر وانا ارقص ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/75693.Foulabook.com_.2018-02-11.1518367237.pdf,   روايات عربية
935,احسان عبدالقدوس,الطريق المسدود ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D8A7D984D8B7D8B1D98AD982_D8A7D984D985D8B3D8AFD988D8AF.pdf,   روايات عربية
936,احسان عبدالقدوس,لا أنام  ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D984D8A7-D8A3D986D8A7D985-kutub-pdf.net_.pdf,   روايات عربية
937,احسان عبدالقدوس,لا تطفئ الشمس الجزء الثاني ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D984D8A7-D8AAD8B7D981D8A6-D8A7D984D8B4D985D8B3-D8A7D984D8ACD8B2D8A1-D8A7D984D8ABD8A7D986D98A-kutub-pdf.net_.pdf,   روايات عربية
938,احسان عبدالقدوس,بعيد عن الأرض ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/12/D8A8D8B9D98AD8AFD8A7-D8B9D986-D8A7D984D8A7D8B1D8B6-D8A5D8ADD8B3D8A7D986-D8B9D8A8D8AF-D8A7D984D982D8AFD988D8B3-Maktbah.Net_.pdf,   روايات عربية
939,احسان عبدالقدوس,في بيتنا رجل ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/11/95391.Foulabook.com_.2018-02-11.1518367081.pdf,   روايات عربية
940,احسان عبدالقدوس,لا تطفئ الشمس ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/11/D985D983D8AAD8A8D8A9D986D988D8B1D984D8A7D8AAD8B7D981D8A6D8A7D984D8B4D985D8B3D8A7D984D8ACD8B2D8A1D8A7D984D8A7D988D984.pdf,   روايات عربية
941,احمد الشنواني, عظماء ومشاهير معاقون غيروا مجرى التاريخ ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/05/D985D983D8AAD8A8D8A9D986D988D8B1D8B9D8B8D985D8A7D8A1D988D985D8B4D8A7D987D98AD8B1D8BAD98AD8B1D988D8A7D985D8ACD8B1D989D8A7D984D8AAD8A7D8B1D98AD8AED8A3D8ADD985D8AFD8A7D984D8B4D986D988D8A7D986D98A2.pdf,   التاريخ الحديث  التاريخ القديم
942,احمد حمروش, مصر والسودان كفاح مشترك ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/05/D985D983D8AAD8A8D8A9D986D988D8B1D985D8B5D8B1D988D8A7D984D8B3D988D8AFD8A7D986D983D981D8A7D8ADD985D8B4D8AAD8B1D98328129.pdf,   التاريخ الحديث
943,احمد فتحي سليمان, المسكوت عنه في التاريخ الإسلامي ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/06/D985D983D8AAD8A8D8A9D986D988D8B1D8A7D984D985D8B3D983D988D8AAD8B9D986D987D981D98AD8A7D984D8AAD8A7D8B1D98AD8AED8A7D984D8A5D8B3D984D8A7D985D98A.pdf,   التاريخ الإسلامي
944,ادوارد بيدج ميتشل,يوم بين الكذابين ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/15070794.pdf,   الروايات العالمية المترجمة  روايات عربية
945,ادوارد بيدج ميتشل,نوع نادر من الأشباح ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/59393029.pdf,   الروايات العالمية المترجمة  روايات عربية
946,ادوارد بيدج ميتشل,مطياف الروح ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/48293606.pdf,   الروايات العالمية المترجمة  روايات عربية
947,ادوارد بيدج ميتشل,مستعذبو الألم ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/35152952.pdf,   الروايات العالمية المترجمة  روايات عربية
948,ادوارد بيدج ميتشل,كورو الرائع ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/27494684.pdf,   الروايات العالمية المترجمة  روايات عربية
949,ادوارد بيدج ميتشل,كهف الاسبلرجلز ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/16470718.pdf,   الروايات العالمية المترجمة  روايات عربية
950,ادوارد بيدج ميتشل,قصة الطوفان ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/37259528.pdf,   الروايات العالمية المترجمة  روايات عربية
951,ادوارد بيدج ميتشل,سكويدز العجوز وسبيلر الصغير ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/59391869.pdf,   الروايات العالمية المترجمة  روايات عربية
952,ادوارد بيدج ميتشل,زواج عجيب ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/59390719.pdf,   الروايات العالمية المترجمة  روايات عربية
953,ادوارد بيدج ميتشل,رجل بلا جسد ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/42051490.pdf,   الروايات العالمية المترجمة  روايات عربية
954,ادوارد بيدج ميتشل,دوارة الرياح الطائرة ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/86059471.pdf,   الروايات العالمية المترجمة  روايات عربية
955,ادوارد بيدج ميتشل,حقائق قضية راتكليف ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/72586268.pdf,   الروايات العالمية المترجمة  روايات عربية
956,ادوارد بيدج ميتشل,حربنا مع إمارة موناكو ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/25093936.pdf,   روايات عربية
957,ادوارد بيدج ميتشل,حالة التوءمين داو ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/97240268.pdf,   الروايات العالمية المترجمة  روايات عربية
958,ادوارد بيدج ميتشل,جنازة الشيطان ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/35028686.pdf,   الروايات العالمية المترجمة  روايات عربية
959,ادوارد بيدج ميتشل,توءما آل فانشر ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/85263961.pdf,   الروايات العالمية المترجمة  روايات عربية
960,ادوارد بيدج ميتشل,تجربة البروفيسور ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/61947057.pdf,   الروايات العالمية المترجمة  روايات عربية
961,ادوارد بيدج ميتشل,تبادل الأرواح ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/84027914.pdf,   الأدب العالمي المترجم  روايات عربية
962,ادوارد بيدج ميتشل,تاكي بومب ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/58139737.pdf,   الروايات العالمية المترجمة  روايات عربية
963,ادوارد بيدج ميتشل,باطن الأرض ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/97413503.pdf,   الروايات العالمية المترجمة
964,ادوارد بيدج ميتشل,الفأر الشيطاني ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/74138503.pdf,   الروايات العالمية المترجمة
965,ادوارد بيدج ميتشل,العودة من العالم الآخر ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/48592739.pdf,   الروايات العالمية المترجمة
966,ادوارد بيدج ميتشل,الشجرة المنطاد ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/91924052.pdf,   الروايات العالمية المترجمة  روايات عربية
967,ادوارد بيدج ميتشل,السفينة الأسطورية ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/49029496.pdf,   الروايات العالمية المترجمة  روايات عربية
968,ادوارد بيدج ميتشل,الساعة التي دارت إلى الوراء ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/94750952.pdf,   الروايات العالمية المترجمة  روايات عربية
969,ادوارد بيدج ميتشل,الرحلة الرهيبة للقارب ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/18352740.pdf,   الروايات العالمية المترجمة  روايات عربية
970,ادوارد بيدج ميتشل,الرحلة الأخيرة للسفينة ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/83625319.pdf,   الروايات العالمية المترجمة  روايات عربية
971,ادوارد بيدج ميتشل,الرجل الشفاف ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/57904081.pdf,   الروايات العالمية المترجمة  روايات عربية
972,ادوارد بيدج ميتشل,ابنة السيناتور ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/79408082.pdf,   القصص القصيرة المترجمة  الروايات العالمية المترجمة  روايات عربية
973,ادوارد بيدج ميتشل,ابرع رجل في العالم ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/02/74186493.pdf,   الروايات العالمية المترجمة  روايات عربية
974,اريك دورتشميد, دور الصدفة والغباء في تغيير مجري التاريخ ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/05/D985D983D8AAD8A8D8A9D986D988D8B1D8AFD988D8B1D8A7D984D8B5D8AFD981D8A9D988D8A7D984D8BAD8A8D8A7D8A1D981D98AD8AAD8BAD98AD98AD8B1D985D8ACD8B1D989D8A7D984D8AAD8A7D8B1D98AD8AED8A7D984D8B9D8A7D985D984D8A7D984D8ADD8A7D8B3D985.pdf,   التاريخ القديم  التاريخ الحديث
975,اسد رستم, مصطلح التاريخ ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/05/D985D983D8AAD8A8D8A9D986D988D8B1D985D8B5D8B7D984D8ADD8A7D984D8AAD8A7D8B1D98AD8AED984D8A3D8B3D8AFD8B1D8B3D8AAD985.pdf,   التاريخ القديم
976,اسماعيل احمد ياغي, الدولة العثمانية في التاريخ الإسلامي الحديث ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2020/06/D985D983D8AAD8A8D8A9D986D988D8B1D8A7D984D8AFD988D984D8A9D8A7D984D8B9D8ABD985D8A7D986D98AD8A9D981D98AD8A7D984D8AAD8A7D8B1D98AD8AED8A7D984D8A5D8B3D984D8A7D985D98AD8A7D984D8ADD8AFD98AD8AB.pdf,   التاريخ الإسلامي
977,0,0,0,0
978,0,0,0,0
979,0,0,0,0
980,0,0,0,0
981,0,0,0,0
982,0,0,0,0
983,0,0,0,0
984,0,0,0,0
985,0,0,0,0
986,0,0,0,0
987,0,0,0,0
988,0,0,0,0
989,0,0,0,0
990,0,0,0,0
991,0,0,0,0
992,0,0,0,0
993,0,0,0,0
994,0,0,0,0
995,0,0,0,0
996,0,0,0,0
997,0,0,0,0
998,0,0,0,0
999,0,0,0,0
1000,0,0,0,0
1001,0,0,0,0
1002,0,0,0,0
1003,0,0,0,0
1004,0,0,0,0
1005,0,0,0,0
1006,0,0,0,0
1007,0,0,0,0
1008,0,0,0,0
1009,الإمام أبو حامد الغزالي, فضائل الأنام من رسائل حجة الإسلام  ,https://www.arab-books.com/wp-content/plugins/pdf-viewer/stable/web/viewer.html?file=https://www.arab-books.com/wp-content/uploads/2021/11/Noor-Book.comD981D8B6D8A7D8A6D984D8A7D984D8A3D986D8A7D985D985D986D8B1D8B3D8A7D8A6D984D8ADD8ACD8A9D8A7D984D8A5D8B3D984D8A7D985D8B1D8B3D8A7D8A6D984D8A7D984D8A5D985D8A7D985D8A7D984D8BAD8B2D8A7D984D98AD8A7D984D981D8A7D8B1D8B3D98AD8A9.pdf,  العقيدة
